bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24,bin25,bin26,bin27,bin28,bin29,bin30
-0.020748228,0.037658792,0.010542315,0.0070630563,-0.003940911,-0.0011053694,0.004729256,0.0017001405,0.00032124075,0.0043234616,1.6177853e-05,-0.0025175896,0.0016797719,0.0070423856,0.016354237,0.0072118184,0.008882053,0.004060355,0.0035698917,0.00043807173,0.005687455,0.0058516613,0.0052804817,0.002605583,-0.0028117495,0.005352087,0.0076001748,0.0055597033,0.009420687,0.008044089
0.098496154,0.14244005,0.039721675,0.006780094,0.0012070263,-5.136907e-06,-0.004373454,-0.012115294,-0.008879925,-0.006367709,-0.0016318337,-0.0048819273,-0.005972693,-0.003909776,-0.010295801,0.0004794875,0.0016294105,0.0031308807,-0.0134489685,-0.002123618,-0.0028277973,0.0047583757,0.008691568,-0.008343206,0.0006617136,-0.013919132,-0.008295086,-0.011829866,0.0059439884,0.012423943
0.12874626,0.030097146,-0.0017479957,0.0048541347,0.0050667888,-0.0028538343,-0.0021649476,-0.0010433828,-0.0010735126,-0.0020699971,0.0015379859,-0.00033150052,0.0012986836,-0.0014865306,0.0014312055,-0.0076609747,0.0051978487,0.0069985865,0.0017203353,-0.00792937,-0.009777567,-0.007372292,0.0008173171,-0.009925805,-0.009494845,0.003939578,0.0023860936,-0.002328374,-0.008222712,-0.00028677008
0.37157825,-0.0707187,-0.033749145,-0.028586103,0.007443404,0.008219096,-0.0012172351,0.006748371,0.0030392166,4.000457e-05,-0.0009995057,-0.003756328,0.0050505875,0.0024559058,0.0080604255,0.007852783,0.006788603,0.0050948057,-0.0025874039,0.0073722843,-0.0010979889,0.0045627863,-0.00037499692,-0.010206686,0.006201128,-0.004383783,0.0042498843,0.002950843,0.011266276,0.0066456967
-0.55628294,0.12825549,0.16941297,0.01136065,-0.0074819024,-0.0026666808,-0.016231861,0.015646625,-0.02139657,-0.0028003168,0.0010160559,0.0005090566,-0.0009365884,-0.009321945,0.009621869,0.01773622,0.0054283934,0.0019534861,0.0007470879,-0.0075009773,-0.0023029363,-0.03108997,-0.007424815,0.0046597524,-0.001542413,-0.00092823897,0.0024088083,0.0029490727,-0.0076812,0.007619322
-0.024443349,0.13563305,0.029727185,0.024378726,-0.0037193366,0.00022532823,-0.001302227,-0.0131069245,-0.0027166866,-0.0034354192,-0.004197717,-0.00068826793,0.0012339166,-0.0070547774,-0.004244179,-0.0024218326,-0.00844755,-0.025811158,-0.0068713324,0.0017673016,-0.0038912569,-0.00012581945,-0.0016011536,-0.005619366,-0.003558241,0.0013818878,0.0081983935,0.0034167373,-0.006324374,0.00045371536
-0.06932174,0.19309323,0.070883244,0.026765734,-0.003942447,-0.00037737994,-0.0022875173,0.02117446,0.014393808,0.01650579,-0.0028689206,-0.0026627644,0.004027223,0.023051409,0.013177351,0.008240312,0.010002836,0.0078860875,0.0030616517,-0.004051799,0.006613936,0.0044768634,0.0037983549,0.000106186126,0.0013879808,0.0016561111,0.008225334,0.0020607298,0.008560679,0.011859531
0.19611023,-0.013894319,-0.029204782,-0.0027348741,-0.0013777935,0.0017972342,-0.0013220423,0.0024377755,0.006089542,-0.0023435438,-0.001645962,-0.0010443501,-0.001407896,0.0071163084,0.00803766,0.0052277655,0.0049965926,0.004044082,0.0032339746,0.0032054172,0.009367038,0.005953509,0.0017727977,0.0011808755,0.0036839428,0.0017139183,0.00878561,0.0037602407,0.008593257,0.009077067
0.21724184,0.030881008,-0.031100376,0.0060527315,0.0044295513,0.0028247542,-0.0009291019,-0.0010346316,0.002246135,0.00063165306,-0.0004349787,0.0013564482,-0.0032523535,0.008238298,-0.0048376755,-0.010009796,0.0049135443,0.004978794,0.00024136067,-0.0037244656,0.0006117972,0.004195837,-0.0070141647,0.0029741765,-0.009863589,-0.003957357,2.5758705e-05,-0.00304272,-0.0010356426,0.00546096
0.24204162,-0.0055602714,-0.029116644,-0.008073465,-0.005172517,0.0015059388,0.0039412365,-0.0039536697,0.008383384,-0.0037581008,-0.0047670873,-0.002082915,0.0040310277,0.0066782,-0.00014372669,0.00014288942,0.010410226,0.008595686,0.009681087,0.0045854356,-0.000729998,0.0029057255,0.0032775041,0.0075732674,0.00215417,-0.0010090788,-0.0001468617,0.0048949555,0.0039418107,0.0074087754
-0.79607964,0.06253791,-0.09225966,-0.00012920765,-0.0044991146,-0.0019845262,0.0016493117,-0.024051484,0.003218843,0.0028828282,-0.006443805,-0.0016131771,-0.0060625183,-0.0010864051,-0.001885689,0.0061433064,0.005652635,0.0036137106,-0.007990938,-0.020245414,0.00543632,-0.0022232418,-0.02489025,-0.0032159435,-0.005888986,-0.0018202631,-0.0284381,-0.0011768208,0.010240133,-0.105837665
0.40619352,-0.093422204,-0.04620006,-0.047263023,0.0028833605,-0.0092041865,0.0004164377,0.011207241,0.0004953388,0.001088876,-0.002094686,0.003565152,-0.0016067226,0.0034915216,0.008519943,0.0045292745,0.008577167,0.004100196,-0.0026503613,0.0026344259,0.005743722,0.0038819583,-0.00230553,-0.0026884559,0.0060397713,-0.002070418,0.006504849,0.0027857493,-0.0027164305,0.0036153581
0.36106995,-0.066146754,-0.033040877,-0.001238018,0.0006411896,0.0045720492,-0.0007623571,0.008295305,0.0061635934,0.0006044736,-0.00096561684,-0.0040143016,0.0034427037,0.0041328887,0.013065343,0.0069729458,0.006746536,0.0041750134,-0.002497455,0.0060809436,0.006551073,0.0056168153,0.0050850767,-0.0012039915,0.0019520365,-0.0015927036,0.0061943815,0.0044928007,0.005141387,0.0030805438
0.25564292,-0.04914094,-0.029159518,-0.031056862,-0.0017188641,0.0046015135,-0.0019096555,0.009706905,0.0026447037,0.002970226,-0.0023011102,-0.0012013022,0.0026872687,0.004293321,0.011789091,0.0074830228,0.0030996955,-0.0012451039,-0.002366296,0.004753633,-0.00013044185,0.008103354,0.009080368,-0.0016956249,0.0036068982,-0.00022875112,0.0083716605,0.005806047,0.007875274,0.005190735
-0.013279269,-0.13854223,-0.04408374,-0.040589668,0.0018528709,-0.005746616,-0.0021703567,0.010581554,0.0052537653,0.0008898431,-0.0048732385,-0.0035160016,0.0019121865,-0.004697859,0.012053607,0.0085612815,0.004149313,0.00042113676,-0.001257293,0.0021703832,0.002609597,0.0031501234,-0.0070529636,-0.005567675,0.0030998162,-0.01747811,-0.007971492,0.0014781387,0.010713516,0.0039117583
0.40903276,-0.090478085,-0.04977152,-0.03423772,0.0023986662,-0.002758324,0.00093672227,0.0082506845,0.0011439183,0.0012781124,-0.0021956232,0.0021137283,0.000664392,0.00520701,0.009270357,0.005285244,0.0071965302,-0.0015716706,0.001535874,0.0019684946,0.0049828854,0.0064051505,0.0011011935,-0.002132394,0.0064396393,-0.0022879736,0.006771459,0.0036983853,0.005746573,0.010418269
-0.054896746,0.12598312,0.044584524,0.030045642,-0.0025018079,-0.00079946866,-0.0043873843,-0.015106913,-0.0019406112,-0.0067918487,-0.0023964471,0.00092718104,-0.0015660615,0.0021269221,0.0060597593,0.0016063094,-0.00023630327,0.005024971,0.006553338,0.0053840326,-0.0011793746,0.006503755,0.003171805,0.004457681,-0.004387054,0.0018847517,0.0025717043,0.00012690331,-0.00076496054,0.009062132
0.15489672,-0.12648982,-0.031569824,-0.03301766,0.0098018395,0.0023748223,-0.0026154846,0.00639333,0.0014587973,0.004410908,-0.0017612642,0.010697773,0.0026834144,0.007709213,0.01605797,0.011783323,0.0075097536,0.0034063284,0.0019060051,0.0031665938,0.006279752,0.007847158,0.009203535,0.0042596366,0.0014312294,-0.0013295385,0.005649364,0.004083762,0.010625839,-0.024693795
-0.24272959,0.052171145,-0.083509825,-0.031320583,-0.0010699856,-0.0029345974,0.00332427,0.0110064875,0.012209277,0.0119487615,-0.002197822,0.005612139,0.0032851975,0.01489011,0.0033283937,-0.0036431085,-0.00795374,0.0049571623,-0.0005552787,-0.011466272,0.002707689,-0.00117118,-0.001261252,-0.009936793,-0.0021633804,0.0025814807,-0.003416587,0.002965351,0.0028359285,0.009803859
0.09934768,-0.068947546,-0.04442799,-0.01022422,-0.0019140865,0.0007750727,-0.0014960761,0.008041423,-0.00095046364,0.00060789933,-0.002060784,-0.005983496,-0.0051717525,0.0054340838,0.002056716,0.011830992,0.0014208332,0.0037228866,-0.0033688522,0.0029805647,0.004698777,0.0042163455,0.0017818855,0.003413717,0.0025798425,0.002684334,-0.0011895418,-0.004201701,-0.0056198468,0.008737796
0.3947887,-0.07170833,-0.037657145,-0.029220179,0.0071553416,0.006842308,-0.005071825,-0.0022070103,0.0011625969,-0.0011088761,-0.004457964,-0.008433851,-0.0026600305,0.0044971798,-0.014376856,-0.00931841,0.005279565,0.008790703,-0.0020841442,0.0052740336,0.0060460856,0.0040567215,0.0009007562,0.00016464131,0.0044474886,-0.0008110994,0.0064352816,0.0038597705,0.003554944,0.00869373
0.00023600005,0.05782754,0.012206872,0.005175568,-0.0019019906,0.0013572217,-0.0024910816,-0.008698173,-0.0023920247,-0.005154984,-0.0022404215,0.0029103553,0.003727225,0.0060732565,-0.004863262,-0.010100511,0.008338964,0.0028752636,0.0011825684,-0.010006978,-0.0019483521,-0.0044395807,-0.005186008,-0.0057979524,-0.0029397141,0.007254867,-0.01606937,-0.005026851,0.0011994925,0.0064394916
-0.82160276,0.049912732,-0.16005564,-0.08909856,0.0019377322,-0.009551938,-0.0016301757,0.019075548,-0.0024732542,0.0020691168,-0.005742522,0.00039811805,-0.0005693691,-0.0043217223,0.00052308367,-0.007724285,-0.004387439,0.00089835766,0.0024312753,-0.0054301326,-0.0071843136,-0.0066070952,0.0013952261,-0.0053434246,-0.009005728,-0.011869281,-0.0067651393,-0.016926434,-0.007548224,0.0060404283
-0.10916794,-0.18390454,-0.08418793,-0.101054884,0.00059860706,0.00040413532,-0.002717836,0.0147414515,-0.0021559002,0.0037408057,-0.0025988119,0.0076268287,0.0026060522,0.007420219,0.010304991,-0.011231482,0.0040436336,0.005708659,-0.003032445,-0.007321856,-0.00029069927,0.0037179156,-0.0076041906,-0.0038170973,-0.0037231774,0.0013998754,-0.03394611,0.0017358472,0.0029574847,0.0035656525
-0.051108077,-0.022068271,-0.06378831,-0.00575189,-0.0020151427,-2.468691e-05,0.001306047,0.012790989,0.0033475987,0.001675984,-0.0014853872,-0.001038828,-0.0052667526,0.006317122,0.023461768,0.009162391,0.003144722,0.005892421,-0.0013419433,0.004511828,0.0041339765,0.0026741116,-0.0068163243,0.0017991161,0.001364276,0.0004728905,8.62757e-05,-0.017135384,-0.0031063883,0.007639032
0.08540658,-0.01943197,-0.0056110187,0.0039407727,-0.0017206902,0.0009918902,0.0010685611,0.004007326,0.010300411,0.0020844573,0.0025956978,0.0009715013,0.0065131043,0.0058102175,0.013235604,0.012674682,-0.0010177306,0.0043827,0.0049105007,0.002896695,0.00939145,0.0038775366,-0.00396664,0.0008014118,0.0030512784,0.002822552,-0.0021448843,-0.0015574507,-0.0017305036,-0.00428615
0.17434816,0.025591077,0.005170585,-0.0016450768,-0.0011783151,0.0013293979,0.0002770919,0.006125415,0.007706501,0.0016726591,0.002300685,-0.00022791262,0.0006347544,0.008315273,0.0050254166,0.016706366,0.0111161135,0.010374642,0.001569206,0.0030523157,0.010355679,0.00019281419,0.0020055543,0.0073240767,0.0007955094,0.0059246025,0.0037262114,-0.007850919,-0.0017116042,-0.0007637546
-0.5425064,-0.0767653,0.010537223,0.0543833,0.006394324,0.0038008285,-0.002449723,0.009219688,-0.0069446443,-0.0043453285,-0.00083253614,-0.0021004686,-0.0015590547,-0.0098607475,0.006221757,-0.0001392079,0.00039731854,-0.005696202,-0.0063011115,-0.01213397,-0.0016030465,-0.0087684775,-0.008199794,-0.001901128,-0.0052641467,0.0023262715,0.001227543,-0.0073890965,-0.011854585,0.008416982
0.4081215,-0.09280268,-0.038441643,-0.02941575,0.004839351,-0.004808421,0.0001026146,0.009635294,0.0053030006,0.001260606,-0.00093402143,0.0068564718,-0.0008306984,0.0020905493,0.009701482,0.0059579,0.008702837,0.0032226702,-0.0025819761,0.0012072091,0.00063575205,0.005889878,0.0052900584,-0.0010851736,-0.00041508218,-0.0017635935,0.0041439477,0.004836431,0.00473664,0.007451033
-0.010909756,0.063454896,0.013696456,0.008668174,0.0032389078,0.00051484595,-0.007482011,-0.019740826,0.0060336282,0.0024865025,0.0017059016,-0.006570007,-0.0019267208,0.004487391,-0.0073657003,-0.010401274,0.0062178117,-0.008201569,0.00493037,0.00011018808,-0.0003626603,-0.0006046503,-0.00069620076,0.00031281632,-0.000246014,-0.00019879814,0.0074825804,0.0050069876,0.007456767,0.008369393
-0.84386575,0.030174091,-0.1633102,-0.00531812,-0.0026431882,0.0008919226,-0.0029660123,-0.0007082714,-0.006385986,-0.010866141,-0.006607943,0.0033693986,0.0030854219,0.0002613717,0.00096696074,-0.0031229996,-0.022517506,-0.022435827,-0.014388608,0.001234275,-0.006827005,-0.03685275,-0.007401335,-0.021425406,-0.009153083,3.4358978e-05,-0.0272274,-0.040536087,-0.001521899,-0.020231133
-0.5622217,-0.044619124,-0.121009886,0.024866916,-0.004161616,-0.002871269,-0.0027760384,-0.015404025,-0.0055988412,-0.0038802617,-0.019722717,-0.00033978108,0.0022404469,-0.0071148775,-0.0036624388,-0.008019715,-0.017663674,-0.02535112,-0.0023898091,-0.009089778,-0.0036304006,-0.0044199177,-0.0038761923,-0.0015277964,-0.0014088537,-0.005806942,-0.0011027865,-0.011188434,-0.019882653,-0.0028095471
0.20718654,-0.10869439,-0.051654145,-0.021250833,0.0033762131,0.0009670049,-0.0041853804,-0.00078408764,0.00064071344,0.00010628265,-0.007833907,-0.0076350374,-0.00026365422,-0.0015337077,-0.016316166,0.0046908716,0.002018463,-0.0014760891,0.0033670736,-0.005966269,0.0061945426,0.0065327208,-0.006422625,0.00010215153,0.00582272,-0.0017221399,0.0050043054,0.0035054104,0.0074694185,0.0049545355
