bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24,bin25,bin26,bin27,bin28,bin29,bin30
0.05416377580332554,0.19630760986378915,0.013910171370355039,0.0010350820620321024,0.004512912307405958,0.01353596691349372,-0.009585678062984429,-0.005689968564997926,-0.010440605038962818,-0.006368546376476002,0.0007340397301240531,0.000886225075398621,0.0001253592436488912,-0.0014260712720617446,-0.005969204707394186,-0.003221408551925858,-0.0005646097875908985,0.00047354085753324086,-0.001222064621779003,-0.00252755106843237,-0.0005181271202071543,0.000989286887055496,-0.0023066575899058526,-0.0013587569865030657,0.00023910964127774192,0.0007380613108769425,-0.0011706819766200817,-0.0018248917347465417,-0.0031711917449162765,-0.006175434041048004
-0.0001689811427006144,0.19578456144327475,0.012106627714820501,-0.0012031700746524855,-0.004024057444443213,0.0050655933340335475,-0.004532327068303577,-0.008074905788139226,-0.013166815761855358,0.001985569874757286,-0.0023004114104177974,-0.0001598968015272843,-0.001693944792913673,-0.004937515288353551,-0.0066677369998308375,-0.0012434539342152551,-0.0017786673884466813,-7.206675226222281e-05,-0.00061460701775653,-0.001968785146548559,0.005738963687434694,-0.0007541259797114432,-0.0013526208803260743,0.0032099171605419604,0.0003997924263715246,-0.001183644825355364,0.003921443788064982,0.0008096274020373832,-0.00026298631610590094,-0.0008868301129626313
-0.02302820795965471,0.10218379747957794,0.015154102040170536,0.0020293383953992163,0.0022663401707747263,0.0016471729564549664,-0.007670295546717972,0.004477690792484412,-0.011450349426208217,0.006403782523078265,0.00026343371504413494,0.011010676612964315,0.008886237346530683,0.008546627393858378,0.003999014740234033,0.005760934681764127,0.0142410795439654,0.0024271727684322115,-0.0002519388767037726,0.010029941578644322,0.005231818801196186,0.0019794799378972518,0.0009267696467246718,-0.002861152070925078,0.0006014194036419735,0.003035935495597244,0.004115653890285743,0.0056324496447048384,0.0033430366551176387,0.0021234453499251885
-0.0023863138659318234,0.14710969576344105,0.013784152821163763,0.002359069985657347,0.0042862432696076005,0.00697848818322158,0.0018909791937700838,0.005770406595977621,0.0016162430064664993,0.01339538572279789,0.008128429666522547,0.005508088657479,0.0036465014199123804,0.009769190311703988,0.006261114328576023,0.009434653664169812,0.009934861464148176,0.0014184362709454188,0.00020510991186746547,0.000529786148483796,0.008102332218039666,-0.00017696217505173498,-0.00044624760503782863,0.0029380967441775046,-0.0011432271711914381,-0.0002815044755334536,0.001293322058199367,-0.0003897388195856713,0.00029357781369730387,0.002830181391977634
-0.027746277034859837,0.06842263209666427,0.012861885721173076,0.00328715459117734,0.02864769142756852,0.011613248899561177,0.037698094621430166,0.014716318648909483,-0.0009656359837106716,0.009459453600211047,-0.001029623696303461,-0.0046199847809274865,-0.001467565752063786,-0.007356508344515273,-0.004894522852855083,-0.003477246984491651,-0.001620774332589477,0.0018745243862354594,0.004988918711828127,-0.00251824698824904,0.0017155175932801968,-0.00094494827219329,-0.001115476775540288,-0.002098399668544395,-0.0006514629070344142,-0.0014329770942990722,0.0030366685034659106,0.003505310281772045,0.0025331808348978413,-8.966729814272512e-05
0.09496880043358712,0.21125264829943044,0.017537234766597045,0.0009051268820270041,-0.0009676072838336339,-0.005359931042477528,-0.010514316414392958,-0.011819620263662905,-0.012955042088501402,-0.012891265100347379,-0.010029196415973081,-0.012347037371884544,-0.0038814021902682768,-0.006371401018030388,-0.0055273509506400765,-0.002199556392328065,-0.007556666363564787,-0.0021403574313351116,0.00023214087505186,-0.0017735026442840403,-0.00015853521769613563,-0.0004004425441756757,-0.0011833986386610533,-0.0008924181431077189,0.001343211148891795,0.002028003763274839,0.0016045350561806507,0.0013618547372946474,0.007406175194749142,0.00339772272301415
0.08037734756776474,0.23289628032332715,0.021308816075556864,0.003388827621824037,-0.002389122998526901,-0.007381835480378009,-0.010050517650301618,-0.004142860813567875,-0.010356046937114246,-0.010049392820673434,-0.004323890087672444,-0.01205739285889533,-0.0039201161407465355,-0.005335026967070175,-0.006010419372849163,-0.00262218971387216,-0.0030028381781114473,-0.0020417191079406525,-0.00012285374631761217,-0.0028657256115462216,0.0002911174528142685,-0.0005215754114861561,-0.0015669954005702199,0.0017993721832138638,0.0008244604433067846,-0.0014797613828625876,0.001227579006121449,0.0014154432134960932,0.0021652606628993877,0.004673230690345511
-0.05818568279945532,0.05059439115035797,0.014257797897982424,0.001465271558254601,0.011978583931415718,-0.0019809698450029456,0.006339228772382702,0.010981737135074394,-0.009666288614468258,-0.017477035726386536,-0.014549731338910703,0.0010625418046845926,0.0018291874422794242,0.01889594485859134,9.897139158633891e-05,-0.004750362551716899,-0.0024556451976968123,-0.0012802151472189412,-0.0026677077748774075,0.0032193306090839468,0.003503676271778794,-0.0003958897154090118,-0.002481673559605451,0.00028183648922655894,-0.00223955519951441,-0.000737796507227276,0.0016594363306402357,0.005884090841253297,0.0013842803229812642,-0.0023437573383092653
-0.025849272360724686,-0.2375280415424284,-0.007367070454380084,-0.001658698052697891,0.0022478855400476275,0.0055186657736955675,0.0027439187710933195,-0.004338653807870929,0.04492458949862694,0.021285457776143327,0.01276258643104381,0.009418863174761809,-0.0010377874823874372,-0.005719063980051929,-0.012163354106802958,-0.005613900898675546,0.011150707502821577,0.0054501683601062235,0.0004455626117844398,0.012065937410664621,0.004163064842307188,0.004096483550503464,-0.0018373469172127844,0.004623239450647444,-0.0012416894702313814,0.0010393086868353016,0.00026443912352445834,-0.0011204831772900629,-0.00360036397078888,-0.009160507817340556
0.024411584735608626,-0.31723687892568275,0.07911388725167809,0.016435708655769255,-0.0026515907482820653,-0.0029000447048839174,-0.01680089418010333,-0.019289749513691962,-0.030176212466046445,-0.028239721770986315,-0.010059216513955409,-0.007369556366901027,-0.006972711544481311,0.01670250523950585,0.0007262474954604259,-0.003599474712398205,-0.007851570298275221,-0.004492407352840087,0.00212321750065362,0.016631314725905053,-0.00017263899175137433,0.0033591180652220824,0.01931687584356613,-0.0030563067471972593,-0.0023412493163549497,-0.004674302203000501,0.00010649504069221373,-2.45686940139188e-05,0.002139480840521912,0.004382923592494187
