bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24,bin25,bin26,bin27,bin28,bin29,bin30
0.2568883162987412,-0.05166381573064826,-0.030452661805460322,-0.016463303969827675,-0.0030421943359656197,-0.0010740463903941232,-0.0008703253690399886,0.0013769061820034071,0.001853947840257487,0.00016452156435087334,-0.0003821154685598661,0.0010198827953401782,-0.0018841607445246307,0.0007114692624304699,-0.00012103999229783589,0.002117092146178926,0.0020459235608149226,0.0005490555457081314,-4.869818178022949e-05,0.003914725973447824,0.002640572398672589,-0.00019695289460874973,0.0011574850709336502,0.001720744327829661,0.0014654048440741402,0.00038697595258907995,0.0028803650980025364,0.0018805924636561256,0.00270533132450312,-0.00550865510576521
0.2438516145500977,-0.03549657193154332,-0.031842930716145246,-0.0063311710302159895,-0.001397569555703108,-0.0013313396245423382,-0.0017566726417764702,0.0004363679870865144,0.0027896199585603163,0.0010171630845313285,0.0006174346020833972,-0.0003295662572892309,-0.0002772911397031187,0.0011050153004987903,-0.0005298893827806441,0.0002771692045535353,0.0019915482370070833,0.00021908765223151798,0.000854231382453536,0.0028406162146747873,0.0011730353880818332,0.0012744564379387174,-0.0005881006374167991,0.0009241754092988152,-0.003251601363676767,0.00017970703783045533,-0.0012523192144872377,0.0011195700902506477,0.003423480970010872,0.0021693488068234416
0.09046914316167143,0.01657312708585468,-0.03842038725452662,-0.0026812713813633214,0.0002134820832318257,0.0007393472031697713,-0.0015539441854503112,0.000621704809063544,-0.0004948356429081307,-0.0005456881250712315,0.00011184110716630333,-0.0015386672037463085,-0.004503834009161926,0.00029006151760464094,-0.004874404610092997,-0.00402311609155392,-0.008418389516839462,-0.0009056609401204884,-0.002651161201338444,-0.00783871813136023,-0.0019173117555854522,-0.0027936702354470727,-0.0022372096576475965,-0.0003030282285904091,-0.003055559992226242,-0.0035254259244700587,-0.0003120254083484857,-0.005536276513152741,-0.0031041542402584056,0.00246722572098722
0.1930066857940782,-0.024504911772834752,-0.029225394970870868,0.005529100787030094,0.0011990456551833793,1.946168362856546e-05,-0.0004435256117600741,-0.0011636548069963826,-0.00020697149047525895,-0.000495704120660609,-0.0021037953178024748,-0.0010635316014791418,-0.0019357373206030047,-0.002921353787908657,-0.003201191518916173,-0.004562222454770178,-0.010694046852987915,-0.003097078114444595,-0.004320310635628067,0.0012896765099168607,-0.004909178156304372,9.860891469850509e-05,-0.00017885035899467325,0.0005680421963958639,0.001436039502435665,0.0010719139139173373,0.0010589959610286792,0.0017982760617325044,0.00311018359264972,0.0033289951668855396
0.1368030489428709,0.0684421111859964,0.000956794480077382,0.00727221932430236,0.001140787755535284,0.0011886354233949196,-0.0013168805921238574,-0.001171236120586781,0.00040271262717088055,0.0009836745129561703,0.0021250959304968376,0.0007457780755507173,0.002090133723965955,0.0017818861712789148,0.0012480906361011421,0.006978651188473856,0.00205484810445876,0.00303495655980751,0.000606620853831501,0.004767542150402762,0.0028604561551736716,0.0007859430658906553,0.0007311942373758255,0.004117888571704904,0.00017692979731733503,0.0017645798733371073,-0.00047468765660987184,-0.0033896036076660825,-0.0020840205174090997,0.00418840165815426
0.40380970360704266,-0.06340089803592124,-0.03136332506145518,-0.026622449192606295,0.0018051481030827911,-0.0010107639206598036,0.0017957422514493506,0.001074542880913223,-0.002057630590811565,-0.0001738870482643862,0.0022320583388001736,0.002618516887150894,0.0011219180180713011,0.0024138067050395976,0.004241629407250247,0.0025996690432439034,0.0036531549728886035,0.0011814907818549904,0.000941149152198332,0.004021527005782151,0.0019273703700521541,0.0012264702701555265,0.0008562027368255542,0.0007066219766905375,-0.0015582038146576167,1.725142331451712e-05,-0.0011640524853650583,0.0011889985631782026,-0.001611571469468136,0.0017655693149564511
0.40261854938660036,-0.06890417712022259,-0.03974362621557519,-0.03301373854334203,0.0003249039409040819,-0.012660741749589892,0.001944757632130886,0.002151728838259019,0.0023319958025345435,4.0752355316394145e-05,0.0014327532074885842,0.002052668617493137,0.0002800574193162499,0.0022201241246935935,0.0032416853924761646,0.0021406246048036575,0.002261685847388643,0.0006380833417741421,0.000995343044887537,0.004743530657834784,0.0015830276551511353,0.0002756797275875061,-0.00041671752722328455,0.0007588606533562096,-0.0061504297500979445,-0.001060716575341236,-0.0008737524467756859,-0.0006407220425782496,0.0005772290212046862,-0.0005007197607608174
0.08037239537402499,0.0605065484281317,-0.024569932048453706,0.0005218830352812255,0.0002032533936474194,0.00012075335684975481,-0.0002353754218361131,0.002332287473407814,0.0001777594834876979,-0.0007479462091661828,0.002266879623346478,-0.0001175768944493423,0.0014391073255495526,-0.0010677063059853316,-0.0038488372704028728,0.009030088621331827,0.0004610640008193549,0.00376320344085303,0.00028241083981202534,-7.509553600087617e-06,-0.00473101000577772,0.00023919985528556486,0.0012112676818044725,0.0007920003431414777,-0.0008423564521573026,0.0013083730153699488,0.00042873717976727897,-0.011341148240117154,-0.0021415823475560854,0.002301778689958067
-0.45053252287802714,-0.0237416785946968,0.04952569873304702,0.033340181984594784,0.001278087139904069,-0.0003636039867839645,0.002060833029683845,-0.003370773420160458,-0.004725495023101967,-0.004445357289540877,5.9651820622594016e-05,-0.00028973038212210016,-0.001275489199341979,0.012067230245397846,0.0009388601010451436,0.0021646823601051707,-0.011456126003472556,-0.006570272515983334,0.0013076440323300945,-0.0035233314130820544,-0.0003174427122454249,0.004092777642308056,0.0008505525396282697,-0.004003863587454502,-0.004541807804837368,-0.0019866404112591804,0.003391643917901474,-0.0008811095291621983,0.00276107766932052,-0.00054324531871327
-0.8033982146167277,0.014033800834119349,-0.12832151139096762,-0.058435805247505336,-0.01500361817377371,-0.0022264417228852044,-0.012122384543650937,0.001776003093216193,0.0004984327276746767,0.0006398913392959866,0.0004388028951730356,-0.00039449181363445697,0.000927458083981993,-0.0027881302816040693,-0.0022307481213780862,0.004593609921506155,0.0008566865947032391,0.0007254766999352127,-0.0012611796870739644,-0.004122042956890167,0.0008700540347006695,-0.0033980846647752114,-0.005706114256999512,-0.0032938005114277304,-0.004794561344167103,0.0013031886076902044,0.00021726758033481391,-0.0002007728724936047,0.0005756256178175074,0.0005292708173624435
0.411309285711,-0.07523644271461921,-0.047441004509045606,-0.042506878624753226,-0.010148391734741894,-0.013165590234508539,0.000842211497865817,0.0012868221482597048,0.0011268075403138788,-1.744046823576467e-05,0.0006304571233046623,0.0012010823816367322,-1.6478807719438423e-05,0.0018144254330221578,0.002429959203178799,0.0017047960425482784,0.0017330895750706286,0.0010493064224238696,0.0009277472085507812,0.0036676577289744263,0.000652633531956227,0.0028662752162867985,0.0023722791502839256,0.0028519407078955307,0.0018499380150397268,0.0025900628991770962,-0.00028586158073671376,0.0015019065438802136,0.0018210101106814155,0.003640317657023455
-0.13543231767279418,-0.10740127040660961,-0.06792050443009916,-0.07250555904581871,-0.0034216553658854565,-0.0004381817024778001,-7.829301701372316e-05,-0.0015152871475503217,-0.0002461283820229151,0.000856299794289481,0.0016841696673503084,-0.00016886379154309886,-0.0004709652432337055,-0.0005888831374247917,-0.00040817630463793625,-0.002434275702200559,0.0019091636878958913,0.0019986007390589452,0.0007044483792269249,0.0020048180822576918,0.00015705074405747793,7.599826075018125e-06,0.0009364450689513176,0.00033600411414557775,0.0002829319996387007,0.00034207709304596594,0.0025517439676305464,0.0016489336956030693,0.0008758314991803161,0.001805499489986354
-0.1602455084816031,0.07802855288491016,0.01261602466840676,0.032706495002231994,3.117211761547478e-05,-0.0042631684156805814,5.851473057947358e-05,-0.006489719267881554,0.0034637322943460126,0.010317443071984587,0.0012483667074473586,8.617101392648614e-05,-0.001245755483430287,0.015263324471979952,0.0010385200982923493,0.0027839540706430686,0.005157572157390573,0.013265164682792223,0.00982766467282111,0.0016739014013450917,0.008057339663364624,0.0033646589381211836,0.001582050795073138,-0.000731513720141949,0.0015852584322993465,0.001041988404957014,0.0034042349514220058,0.005611109163416742,0.005243964944226417,0.013877277887679977
0.38625102171997533,-0.054216634322481465,-0.0285401519026204,-0.002639016420959723,0.0025227047968004665,0.003945270317255575,-0.00041863379734218155,0.0012189225398808036,0.0028423238363542934,0.0010554384814176494,0.0003148823226358623,0.001015820681784118,-0.0004250177918976865,0.000432428210498089,-0.00554840101448996,-0.0028195007659356603,0.001070438625860539,0.0013610559663428897,0.0011972419870978559,0.004613110455431781,0.0011430549132966613,0.0007051672541653029,0.0012455303547175818,-0.0025327820918194795,0.0006672061582263703,-0.00019530199218798893,0.0020535800212211383,0.001740011832444883,0.001955784257638499,0.003475481247108251
