Ne,rep,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24,bin25,bin26,bin27,bin28,bin29,bin30
117717,319,0.0052530003802293,0.0052097464917011,0.0051921854826443,0.0051877228537739,0.0051801016466567,0.005174770905047,0.0051775121533398,0.0051713424720148,0.0051786656696707,0.0051846804759101,0.0051892202479886,0.0051806997296644,0.0051837171280942,0.0051804596222772,0.0051719501802844,0.0051660227963496,0.0051691208963109,0.0051674308824465,0.0051754352170634,0.0051842275468277,0.0051835204906857,0.0051902156487522,0.0051939548334114,0.0052007475230958,0.005198681800383,0.0051830625484572,0.0051751950397831,0.0051626206969825,0.0051858455628447,0.0051871198525896
117873,176,0.0052896475403231,0.0052597258701201,0.0052519043658101,0.0052369838837416,0.0052376048064177,0.005235429003084,0.0052381071620127,0.0052390247659058,0.0052377280333977,0.005233616714236,0.0052340308010408,0.0052343259130818,0.0052239115415911,0.0052264700213843,0.0052239390127464,0.005229229323412,0.0052173776870849,0.0052261073641927,0.0052247373945113,0.0052292370933271,0.0052332915076226,0.0052355154282179,0.0052305367672836,0.0052341465134796,0.00523662846521,0.0052332564746105,0.0052407337782656,0.0052287710574633,0.0052348124321016,0.005246907526774
118216,610,0.0052879059331466,0.0052566350907238,0.005244601411507,0.0052339853273664,0.0052415872538777,0.005242616609873,0.0052402144405402,0.005233761842963,0.0052350471889961,0.0052405148114853,0.0052439975512255,0.0052415660161378,0.0052360047240821,0.0052383259874705,0.0052327820973486,0.0052342290105772,0.0052355915400625,0.0052396246086065,0.0052340615829169,0.0052432918050292,0.0052470132671256,0.0052494801764075,0.0052533447670114,0.0052623210934629,0.0052642051625911,0.0052613692077148,0.0052645437509712,0.005278275076464,0.0053017512595097,0.0053053557655294
118725,640,0.0052708800533219,0.0052306933330075,0.0052187962893914,0.0052176504164663,0.0052085040385374,0.0051970630072763,0.0051945993725538,0.0051871568526885,0.0051898156826591,0.0051892723416534,0.0051884324574532,0.0051929564461866,0.0051988216138608,0.0052061996881942,0.0052021370607219,0.0052027086297032,0.0052046155726635,0.0052166461581555,0.0052124497863283,0.005206118393039,0.0052104682995576,0.0052054444813642,0.0052185164627042,0.0052172871126403,0.0052231017501277,0.0052372874187224,0.0052579758495713,0.0052765393877293,0.0052903787389408,0.0052352768653626
118968,25,0.0052595966273817,0.0052342388302492,0.0052153943413017,0.005210752546658,0.0052225529963083,0.0052114556474591,0.005209861306628,0.0052135640831332,0.0052129990537765,0.0052177259631921,0.0052018443100538,0.0051973168209752,0.0051927582140606,0.0051920645271223,0.0051901708584902,0.0051937702640756,0.0051969565843599,0.0051859181987225,0.0051845753766838,0.0051840640482224,0.0051751980887298,0.0051836161060669,0.0051854153427633,0.0051719815840479,0.0051886452325255,0.0051764203131262,0.0051682693715169,0.0051753738041697,0.0051642873327577,0.0051737480900318
119248,169,0.0052821060817677,0.0052372387442711,0.0052264201638032,0.0052146678329443,0.0052152010011873,0.0052168087092923,0.0052109172270674,0.0052015595072468,0.0051997440436657,0.0052029860182224,0.0051945221369515,0.0051920873149872,0.0051828729628245,0.0051845186892913,0.0051826497515499,0.00518399583708,0.005187157024483,0.0051897810148144,0.0051879656150312,0.0051987146174041,0.0052050421845308,0.0052174980852751,0.0052242013011217,0.0052295343722698,0.0052335088567892,0.0052226744686811,0.0052223458874025,0.0052096848854531,0.0051975281564288,0.0051951669469017
119971,799,0.0052357091738925,0.005208323635693,0.0051979847840655,0.005197381221464,0.0051924740293241,0.0051872221480643,0.005195713285167,0.0051896718898203,0.005185277163958,0.0051833812468173,0.0051921561481459,0.0051935812089584,0.0051909499526802,0.0051942108679975,0.0051955178118133,0.0051952574945737,0.0051949303626036,0.0052024401304836,0.0051962790394363,0.0051961093389562,0.0051874172453689,0.005180763966426,0.005180608077274,0.0051784742483645,0.0051902937533339,0.0051746455021042,0.0051894663717365,0.0052167849208431,0.0051993583697873,0.005224473384235
121010,523,0.0052717614575064,0.0052210265129184,0.0052163355001306,0.0052160240367156,0.0052173443591691,0.005209947087872,0.0052121504321937,0.0052054022175033,0.0052110774400808,0.0052089954525239,0.0052177365949733,0.0052194003770574,0.0052175971993642,0.005222446032405,0.005225982424276,0.0052230610963058,0.0052167944196061,0.0052134278395965,0.0052126036026162,0.0052017498877184,0.0052174834750497,0.0052063729689241,0.0051966824893907,0.0051945143699894,0.0051878940047839,0.0051882997746239,0.005181695693308,0.0051883539250103,0.0052195614316006,0.0052481468777797
121943,675,0.0052501159855007,0.0052221700753661,0.005211765807682,0.0052046363565638,0.0052136831073959,0.0052062946863461,0.0052117927455697,0.0052101522088685,0.0052037919743862,0.0052004757143426,0.0052010464217036,0.0052020775282766,0.0052065925587692,0.005199410737987,0.0052087492462285,0.0052077292913319,0.0052048261895845,0.0051960534889207,0.0051883437951907,0.0052015496910559,0.0052061876205147,0.0051994180987426,0.0052047612551153,0.005189821772719,0.0051869841437948,0.005191455118259,0.0051823434054263,0.0051730896352036,0.0051581853594517,0.0051522477233475
122878,359,0.0052456278450997,0.0052221253633749,0.0052165795190328,0.0052062923397331,0.0052116412941265,0.0052078614350635,0.0052050967259277,0.0052032508177699,0.0052046689239812,0.0052030484275984,0.0052096246002673,0.0052111016237006,0.0052052872415305,0.0052069743828772,0.005201283107679,0.0051958311556199,0.0052009490465538,0.0051946860473855,0.0052065587760846,0.0051996723992693,0.0052025057862621,0.0052098908399732,0.0052034855638167,0.0052008597278833,0.0052007639654686,0.005194521117985,0.0051868529921071,0.0051856876430218,0.0051875139528838,0.0052030884443391
124773,409,0.0052716767634955,0.0052331433451808,0.0052254034694274,0.0052213958817833,0.0052210611261492,0.0052147345497297,0.0052194056726223,0.0052186309166481,0.0052164484415472,0.0052141022953391,0.0052194901177146,0.005217412769891,0.0052082459074504,0.0052141236147452,0.0052252476884135,0.0052131194746238,0.0052138474469519,0.0052082856650969,0.0052076966146573,0.0052095214823278,0.0052105930614492,0.0052270151230545,0.0052059892494424,0.0052045767480828,0.0052055125598652,0.0052059777271651,0.0051998916223849,0.0052102258837709,0.0052050358671806,0.0052383654640437
125284,68,0.0052716259868917,0.0052382468336732,0.0052249959583566,0.005225163855382,0.0052216173666637,0.0052213735418219,0.0052129919307482,0.0052126151307584,0.005219733727709,0.0052060999229702,0.0052082235403493,0.0052042769065712,0.0052094935822509,0.0052112851588217,0.0052058765405513,0.0052141862134295,0.0052086516062161,0.0052043309930528,0.0051968956592645,0.0051965651836669,0.0051866189297707,0.0051792165245241,0.0051705478915458,0.0051651292725022,0.0051653275125795,0.0051672040046637,0.0051808785892857,0.0051723485300195,0.0051751525104185,0.0051927113654996
125799,95,0.0052147752311583,0.0051958720800207,0.0051863374908162,0.0051786784749308,0.005187987213653,0.005183960485953,0.0051888467545721,0.0051798867344147,0.0051761043310554,0.0051768631519797,0.0051772462420316,0.0051768190792838,0.005183825702518,0.005184341232455,0.0051819875785032,0.0051866797733576,0.0051864612896321,0.0051904908435452,0.0051861277040787,0.0051767738781303,0.0051861119489599,0.005174968087507,0.0051825112170843,0.0051828479843251,0.0051908264605314,0.0051958615055303,0.0052008334604195,0.0051965112474578,0.0051814424467795,0.0051826409889559
126006,544,0.0052985914976288,0.0052600401669489,0.0052524398568672,0.0052360306138191,0.0052358009253576,0.0052406129645495,0.005230610082774,0.0052273240290147,0.0052209405217601,0.0052256010323762,0.0052171720350797,0.0052217563725831,0.0052148469900179,0.0052125521012332,0.0052144742630435,0.0052104206830003,0.0052129052802543,0.0052170352196012,0.0052230929357366,0.0052196534305477,0.0052036815018966,0.0052006830438438,0.0052041019070241,0.005207720920199,0.0052169739428567,0.0052113073814054,0.0052067102067319,0.0051926932364652,0.005208319580165,0.0052048756096536
126520,661,0.0052744706622359,0.005240253511286,0.0052197931485727,0.0052193012412979,0.0052209248221711,0.005219707926984,0.005213441272963,0.0052142259069751,0.0052155961258837,0.0052135137750346,0.0052129363528457,0.0052081089495783,0.0052202836196274,0.0052173282487651,0.0052136580798334,0.0052220474097761,0.0052199033071534,0.0052182826035353,0.0052082433599808,0.0052053219489978,0.0052169041436167,0.0052044017379348,0.0051966063772856,0.0051909908065884,0.0051910076823267,0.0051924481098371,0.0052016738009846,0.0052168413172334,0.0052008678125662,0.0051987289117619
126793,755,0.0052250896417001,0.0051942621936833,0.0051903916709048,0.0051868904052303,0.0051751471235316,0.0051837606833315,0.0051775363071261,0.0051833811504554,0.0051785502748835,0.0051788747794792,0.0051791503391114,0.0051728273107884,0.0051703256414508,0.0051731301737686,0.0051748069609147,0.0051718556234661,0.0051757943409289,0.0051784791018118,0.005184980090228,0.0051856911705548,0.0051767520667918,0.0051735805617636,0.0051799608595331,0.0051862042717953,0.0051788232765878,0.0051843540739819,0.0051917962806423,0.0051857285702414,0.0051701248686071,0.0051745918438072
126915,719,0.0052298117037951,0.005193324473456,0.0051885252119933,0.0051845949476595,0.0051820450100458,0.0051851874236882,0.0051934148220228,0.0051896433275934,0.0051843290662647,0.0051860052817981,0.0051889599319786,0.005187375941101,0.005188133395001,0.0051921527113086,0.0051934093074728,0.0051865843705143,0.005185542472516,0.0051905439758752,0.0051899040038594,0.0051806834653837,0.0051788445753714,0.005187333821847,0.0051829460505014,0.005183567121617,0.0051720409545582,0.005182118949485,0.0051797137376482,0.005188690918608,0.0051744431229227,0.0051930038299894
127240,787,0.0052612116540861,0.0052222347456576,0.0052161490407858,0.0052057838781337,0.0052086301451743,0.0052042881424455,0.0051977192228083,0.0051958302172792,0.005194091230659,0.0051888618093753,0.0051840556149137,0.0051786034107617,0.0051848972978403,0.0051848655293732,0.0051831676202305,0.0051797337953274,0.0051823941431714,0.0051785753916585,0.0051832248754568,0.0051869952376113,0.0051879229459523,0.0051993288388162,0.0052104887575254,0.0052071640029129,0.00520656374751,0.005201351649858,0.005210736053284,0.0052004567483601,0.0052277223156004,0.005219637814817
127728,541,0.0052343440519597,0.0052086282073723,0.0052014342090585,0.0051992759128079,0.0051978083099397,0.0051938971334813,0.0051841931170484,0.0051840935543393,0.0051782132764263,0.0051816123080799,0.0051833494721328,0.0051778407531299,0.0051783552837936,0.0051820342582435,0.0051771643930539,0.0051881143432701,0.005185803642278,0.0051966164383275,0.0051940704974198,0.005188797292767,0.0051861086128137,0.0051858685112141,0.0051846665152989,0.0051891279563201,0.0052097430786709,0.0051992654940164,0.0052097950025234,0.005208209932663,0.0051938645656017,0.0051654529629985
127802,956,0.0052437762458739,0.0052136010380416,0.0051978080961667,0.0051939045661728,0.0051860035903721,0.0051891087224524,0.005183825010371,0.00518852658866,0.0051892122687131,0.0051913726948166,0.0051875704859991,0.0051822396113901,0.0051869747458879,0.0051878681017451,0.0051893868543873,0.0051989785056469,0.0051941468353502,0.0051958759433723,0.0051906104860515,0.0051840751054472,0.0051850979499929,0.0051885975163386,0.0051774245767064,0.0051783933057567,0.005192563319747,0.0052010551845241,0.005197631170462,0.0051738657655372,0.0052108827117842,0.005208818755637
127854,880,0.005287207124087,0.0052598001486728,0.0052487565294279,0.0052487683200615,0.00525116448975,0.0052537685790128,0.0052558252254094,0.0052479614667891,0.0052462912603675,0.0052454804127132,0.0052427310477976,0.0052486565949922,0.0052434085291764,0.0052509815201758,0.0052389465114436,0.0052389112871943,0.0052409673404391,0.0052483711748974,0.0052452079218273,0.0052454367880512,0.0052535927518002,0.0052596052347428,0.0052528230242344,0.0052584602107068,0.0052530688790534,0.005241864646554,0.0052499555303383,0.005252860572334,0.0052409726642587,0.0052226659733965
128540,67,0.0053368744932846,0.0052984598820555,0.0052886481858649,0.0052815891600946,0.0052802462970594,0.005280068250819,0.0052829527287425,0.005280382767661,0.0052747231778554,0.0052787692753168,0.0052751472347495,0.0052702983844925,0.0052736076944708,0.0052677887422474,0.0052704214079392,0.0052673857830394,0.0052708462558695,0.0052714456513336,0.0052651242633584,0.0052662889870486,0.0052642877733568,0.0052644809351456,0.0052624859630395,0.0052538051459934,0.0052591798886985,0.0052527401971561,0.00525214123184,0.0052615455340195,0.0052298263955744,0.0052286335485462
129181,665,0.0052730699241067,0.0052396635478729,0.0052333286996357,0.0052116516707198,0.0052098762229001,0.0052073213800872,0.0051980330750584,0.005195642781836,0.0051863435692253,0.0051878189186926,0.0051851902913202,0.0051827724569415,0.0051779491079036,0.0051747653013393,0.0051776917474537,0.0051792914261314,0.0051858414609399,0.0051854455767027,0.0051854602326794,0.0051912616184028,0.0051921143627031,0.0052051065667291,0.0052037538730131,0.0051988534149819,0.0052153308583708,0.0052242917976844,0.0052053731258248,0.0052308121241041,0.005223183106396,0.0052465526208074
129457,779,0.005291468455799,0.0052649365016269,0.0052486952413681,0.0052471880973734,0.0052433933633361,0.0052379543209925,0.0052387418594816,0.005240521130545,0.0052336275009106,0.0052371766656318,0.0052338072887679,0.0052308741340336,0.0052267020309078,0.0052326324365081,0.0052358967070507,0.0052424668701628,0.0052379226366845,0.0052383595469928,0.0052393318782618,0.0052373328104675,0.0052482745474265,0.0052359222085361,0.0052385402863551,0.0052474519728133,0.0052550100196908,0.0052651692561011,0.0052762706461729,0.0052540072103877,0.0052421450127918,0.005240761842429
129507,883,0.005247836593544,0.0052191979918252,0.005215748025729,0.0052104903371088,0.0051999268681162,0.0052030829954303,0.0052013961721218,0.0052001305832809,0.0052031846832144,0.0052066852192191,0.0052006309447825,0.0052002650425846,0.0051941847018647,0.0052061917519229,0.0052057939755256,0.0052013551945788,0.0051977799600119,0.0051969835337183,0.0051965923907941,0.0052019342279466,0.0052026743760111,0.0052043862539383,0.0052000719204794,0.0051932425165232,0.0052087070927516,0.0052082757306536,0.0052066584080449,0.0051917990095114,0.005190485677395,0.0052029623928611
129688,229,0.0052642781047426,0.005235600112931,0.0052386695106696,0.0052350322301155,0.0052224384349132,0.0052208844006827,0.0052184852477913,0.0052154708221538,0.005214389221535,0.005212396320681,0.0052063273911074,0.0052132368993218,0.0052076708835452,0.0052019597871441,0.0052076398384116,0.0052017736937706,0.0051972783434487,0.0051961716067758,0.0051995321943391,0.0051966340003997,0.0051938240576189,0.005203248343857,0.0052035172638202,0.0051952184670703,0.0052002235914113,0.0051977883157906,0.0051871065750205,0.0052026311646141,0.005200122344973,0.005171697814923
129939,283,0.0052183390670272,0.0052029168047228,0.0051966121353673,0.0052006160010181,0.0051919290481068,0.0051977357075784,0.0051935774022642,0.0051918659406555,0.0051945809213026,0.0051850121136922,0.0051957675238404,0.0051862091932845,0.0051931104630122,0.0051931195782044,0.0051930976454483,0.0051927871874741,0.005197448494039,0.0051945425434741,0.0051906646131586,0.005195675937986,0.0051987073993577,0.0051963941971593,0.0051969814463576,0.0051941625359849,0.0052061043922323,0.0052122881448301,0.0052157548931313,0.0052186838348958,0.0052007809902884,0.0052038087903457
130429,900,0.0052142253414745,0.0051938824067166,0.0051843668794227,0.005176545891427,0.005177867626341,0.0051765211172596,0.0051703647022523,0.005170092348452,0.0051689045872622,0.0051611632572596,0.005158205007106,0.0051577138333715,0.0051611322851863,0.0051601006896049,0.0051579064489741,0.0051641972382205,0.005171150019327,0.0051643239059847,0.0051618987439424,0.00516667266124,0.0051712773931343,0.0051730719494707,0.0051653538862359,0.0051705863417312,0.0051794793240686,0.0051815134503283,0.0051903108398343,0.005188430613666,0.0051820817304223,0.0051925347665597
130580,285,0.0052657217099651,0.0052285725079035,0.0052296782557979,0.0052175053749623,0.0052173453856003,0.0052202940505161,0.0052210732052927,0.0052227499742984,0.0052131674735483,0.0052180351456408,0.0052219163074634,0.0052128366721346,0.005221301749188,0.0052235793488748,0.0052195452393647,0.0052196243460613,0.0052225444999347,0.0052247655243167,0.0052309169861005,0.0052293391031016,0.0052251419047464,0.0052269733697012,0.0052333205240765,0.0052339876397466,0.00523694540152,0.0052409920178123,0.005246130217214,0.0052340443210249,0.0052564114182074,0.0052947045370701
130594,774,0.0052246282306472,0.0051949200763111,0.0051773607692704,0.0051796317454624,0.0051783361019411,0.0051783168201041,0.0051769335609268,0.0051806813966652,0.0051713184957508,0.0051654572007749,0.0051643670247875,0.0051616517350547,0.0051630199432229,0.0051588809044623,0.0051608428677103,0.005178996599073,0.0051783952122373,0.0051828884039316,0.005179943301426,0.0051773823327336,0.0051760409754499,0.0051642728486312,0.0051756121226136,0.0051832080774439,0.0051862892508051,0.0051899363581606,0.0051956048275595,0.005188808707299,0.0051731630538909,0.0051692807523999
131284,825,0.0052843516946714,0.0052597038406841,0.0052474646239256,0.0052368372933207,0.0052311230036149,0.0052278138610977,0.0052203607783234,0.0052184466346576,0.00522330482146,0.0052291007691772,0.0052242596376554,0.0052228206960964,0.0052234360991957,0.0052184269487341,0.0052158160161806,0.0052169341701779,0.0052220203592557,0.005214109723486,0.0052124745885768,0.0052165480444674,0.0052153484483714,0.0052156079467977,0.0052134275209995,0.0052183411020112,0.0052206992016282,0.0052242798591014,0.0052281430733232,0.00522282828496,0.0052628685735785,0.0052812910148139
131729,767,0.0052832274688008,0.0052457398717913,0.0052338362912033,0.0052227166323382,0.0052222664664434,0.0052161035271284,0.0052169974580723,0.005215061281221,0.0052120698130833,0.0052151729388934,0.0052179561505738,0.0052209798950492,0.0052220706391727,0.0052232842060112,0.0052243713181495,0.005223967334867,0.0052170763485431,0.0052261395103191,0.0052219257878591,0.0052233896120591,0.0052146368087232,0.0052241576790175,0.0052230741836102,0.005219963332333,0.0052071229903779,0.0052178059099593,0.0052246972944137,0.0052248579435942,0.0052344542236592,0.0052544852209211
131831,78,0.0052708357720607,0.0052368924836301,0.0052210236525685,0.0052210338591587,0.0052151841573299,0.0052100646164203,0.0052067205863125,0.0052047260459739,0.0052070251775039,0.0052055266868654,0.0052179444139082,0.0052068627019836,0.0052055890358267,0.0052029253702022,0.0052080213900013,0.0052030098997721,0.0052058482551105,0.0052027116268629,0.0052064902517601,0.0052115110863034,0.0052154649928714,0.0052149318820809,0.0052143343268855,0.0052254326086319,0.0052330010498243,0.0052377948491745,0.0052168412080771,0.0052207387399081,0.0052318613064143,0.0052480504599512
132564,276,0.0053138644178099,0.0052787857057092,0.0052763096837046,0.0052658988149552,0.005256969658515,0.0052525772361694,0.005250852557922,0.0052525250889552,0.0052506768464383,0.0052506676626205,0.0052625091285589,0.0052485732145751,0.0052580197995633,0.0052543396452695,0.0052605360894443,0.0052600872656628,0.005244294789128,0.0052435079734284,0.0052385965695905,0.005253625238589,0.0052478291139031,0.0052548633646908,0.0052472882619391,0.0052287616728698,0.0052342061291043,0.005232562003997,0.0052458360786418,0.0052343460020405,0.0052338455165221,0.0052574066378465
132615,771,0.0052596245925198,0.0052293449456083,0.0052187008271771,0.0052135528858629,0.0052068086420188,0.0051940671309065,0.0051925642017807,0.0051916195695634,0.0051947858391227,0.0051916283663768,0.0051933277186556,0.0051922070788407,0.0051946715721619,0.005193386324989,0.0051931846757502,0.0051930353607361,0.0052031393628462,0.0052028418695985,0.0051955971599824,0.0051994610384285,0.0051947117792285,0.0051973120580768,0.0051890457399311,0.0051962739879477,0.0052085284366108,0.005218558568537,0.0052173501022681,0.005213280969686,0.0052068877928923,0.0051894595696998
133016,832,0.005227998453723,0.0052032950632454,0.0051952452861777,0.0051992686335779,0.0051935591447613,0.0051944042737471,0.0051905599107807,0.0051945733618448,0.0051980955487442,0.0051898267763739,0.0051860137138799,0.0051917740922412,0.0051859637624986,0.0051889271019736,0.0051902122140213,0.0051934753952674,0.0051904844773931,0.0051924921739268,0.0051891769338429,0.0051921575137276,0.005191415217083,0.0051868249092901,0.0051836875861255,0.0051832862410213,0.0051885847829213,0.0051851553096751,0.0051916489036182,0.005177100549886,0.0051697255229247,0.005167668345232
133312,258,0.0052752015083765,0.0052443601603995,0.0052329246351764,0.005226091074942,0.0052194777689703,0.0052065482807411,0.0052068840141063,0.0052051044942481,0.0052078008842316,0.0051968351994881,0.0051950581149086,0.0051959509983057,0.0051883879309186,0.0051907817154913,0.0051851856843271,0.0051972995232693,0.0051962656939795,0.0051980777158224,0.0051982561400255,0.0051910136920375,0.0051935678815252,0.0051913204347611,0.0051902393962801,0.0051998326994206,0.0052091295160357,0.0052083485570668,0.0052085934822571,0.0052064295926773,0.0051881007589197,0.0052005974716028
134286,847,0.0052651704474732,0.0052325468434057,0.0052243892887565,0.0052150998435386,0.0052111229003816,0.0052161902386711,0.0052078672808156,0.0052100569138966,0.0052051816442973,0.0052033645089971,0.0052044427893289,0.0052067827548732,0.0052074896022584,0.0052085926272912,0.0052130669297746,0.0052086569233749,0.005209670539739,0.0052137170652235,0.0052095900492005,0.0052191260116657,0.0052152989319686,0.0052218362521745,0.0052198119381323,0.005222878627742,0.0052285845975039,0.0052272065024405,0.0052371173355009,0.005255276153757,0.0052450239544777,0.0052293554692722
134629,916,0.0052202860734853,0.0051849707012412,0.005174648116947,0.0051773483253263,0.0051739069645389,0.0051766273223208,0.0051706308094704,0.0051691368976126,0.0051749492691048,0.0051738673264648,0.0051779408450379,0.0051680462679909,0.005176470123053,0.0051717390525265,0.0051741384585617,0.0051744690690119,0.0051674857806147,0.0051746911363032,0.0051694365836187,0.0051781377320122,0.0051824984423238,0.0051646313282967,0.0051707793760906,0.0051646115062542,0.0051778070302705,0.0051662565023644,0.0051651794866678,0.0051602456610961,0.0051863000981095,0.0051545597577227
135335,477,0.0052443972742505,0.0052157937324787,0.0052124506848088,0.0052049589400154,0.0052012306656231,0.0052075773810182,0.0052132378586268,0.0052111557650949,0.0052159827916849,0.0052152208949557,0.0052076977608383,0.005210050241245,0.0052052518950794,0.005211818235856,0.0052089001793934,0.0052067435892553,0.0051990026002399,0.005198357389743,0.0052054230410108,0.0052005156864738,0.0052123065295233,0.0052046177190932,0.0052029429996012,0.0052007742476168,0.0051971458476339,0.0051866577666389,0.0051875021575023,0.0051687202782258,0.0051588837093208,0.005168916897144
135447,918,0.0052842345508162,0.0052445426760994,0.0052435003341407,0.0052367766914356,0.0052350596158248,0.005237511202486,0.0052338851363321,0.0052326086525519,0.0052248604449213,0.0052272925641824,0.0052350394933872,0.0052401323261614,0.005240580540137,0.0052421402971425,0.005232939224115,0.0052324504200445,0.005231691825359,0.0052330210142497,0.0052310815536585,0.0052298988135827,0.0052279025161712,0.0052293831678735,0.0052378603376214,0.0052389720233659,0.0052321291479297,0.0052193470529667,0.0052265566581614,0.0052400991450255,0.0052167545145377,0.0052239818963697
136585,950,0.0052806666677217,0.0052396768784,0.0052390289391497,0.0052317756967255,0.0052254027226426,0.0052259689859975,0.0052265134845893,0.0052267954921829,0.0052152261468952,0.0052169603571088,0.0052155432160398,0.0052232225669404,0.0052177120901079,0.0052201421466118,0.0052158530772841,0.0052249217468328,0.0052166792226074,0.0052217970665691,0.0052166077820697,0.0052103107807768,0.0052099167971138,0.0052122618995896,0.0052204553998866,0.0052241070107521,0.0052178870386003,0.0052286420262473,0.0052208835177883,0.0052354744919756,0.0052013267829271,0.0052108544439628
137797,77,0.0052698590585813,0.0052439682902054,0.0052386485922968,0.0052397803583466,0.0052455328708223,0.0052350622426553,0.0052373032310331,0.0052362780944342,0.0052378968385163,0.0052423136606823,0.0052345973208333,0.0052464656022622,0.0052456748518104,0.0052426401965777,0.0052441015955571,0.005241150167348,0.0052416614829192,0.0052378285378198,0.0052391526043943,0.0052368122824928,0.0052374678493012,0.0052378496773893,0.0052407539136412,0.0052366769840342,0.0052371078761482,0.0052278770853449,0.0052220795935627,0.005227722322116,0.0052301124947571,0.005230522189712
138412,299,0.0053231104743131,0.0052970898066245,0.005280592035381,0.0052750626495611,0.0052687327886221,0.0052637575562723,0.0052641434220409,0.0052574731588574,0.0052539801899738,0.0052529586430069,0.0052475623513534,0.0052435677440254,0.0052284895500794,0.005233084447549,0.0052348830260232,0.0052380893152026,0.0052277653005433,0.0052328778135255,0.0052318772819009,0.0052314258746537,0.0052282751584727,0.005224440005575,0.0052243223219436,0.0052281245569288,0.005224019118405,0.0052226573694067,0.0051958951031886,0.0051793515594264,0.0051689279269228,0.0051727988146771
138692,696,0.0052440260172991,0.005220521512527,0.0052074284688979,0.0052091285186888,0.0052078395233273,0.0052123933156074,0.0052077492420118,0.0052054431763373,0.0052037256514735,0.0052046887868974,0.0051950492624061,0.0051857530011843,0.0051846878502959,0.0051921216806388,0.0052013885245435,0.0051995087493755,0.0051955589992669,0.0052010973238282,0.0051975488705543,0.0051921530731277,0.0051848276516185,0.0051805295720237,0.0051818338779954,0.0051772342630534,0.0051911560845862,0.0051991688990724,0.00518938370191,0.0051664407945438,0.0051566989281274,0.0051672048240741
139088,731,0.0052479364303798,0.0052201231141969,0.0052095789235743,0.0052096892316163,0.005210080221151,0.0052110225553833,0.0052041102162827,0.0052082521121302,0.0052088459454871,0.0052042298219877,0.0052112837569234,0.0052076836312586,0.0051983574026782,0.0052055641096869,0.0052084361181167,0.0052114738458701,0.0052001833578233,0.0052018116371475,0.0052031093786619,0.0052107774114467,0.0052132380982456,0.0052233996641655,0.0052210115615599,0.0052107206384268,0.0052173770805596,0.0052352852363255,0.0052282944257584,0.0052291245034834,0.0052282921333074,0.0052185982549765
139181,985,0.0052127141093611,0.0051858641923729,0.0051791173532156,0.0051768169591711,0.0051789460923367,0.0051746041016956,0.0051760923209572,0.0051744242372903,0.0051697741609434,0.0051664466131098,0.0051661277943502,0.0051718636956328,0.0051733080105022,0.0051717125940694,0.0051713247648945,0.0051686263985405,0.0051766937934707,0.0051802812040993,0.005184449395757,0.0051801784548342,0.0051799516709325,0.0051676721307603,0.005179331921935,0.0051788158292876,0.0051736085188623,0.0051726391455755,0.0051891605691442,0.0051892783819494,0.0051872634388543,0.005166847086339
139201,540,0.0053156388240919,0.0052849642260221,0.0052771199784645,0.0052692005627255,0.0052620844537786,0.00525998099864,0.0052611662962053,0.0052526958625659,0.0052535897225569,0.0052562592922399,0.0052555726970957,0.0052515162125095,0.0052517970220242,0.0052473814000198,0.0052407324344368,0.0052541161243526,0.0052502366983792,0.0052441262918232,0.0052441716997545,0.0052395904731931,0.0052311809804826,0.0052314404011771,0.0052171945054242,0.0052208805244122,0.0052220793721807,0.0052216017987976,0.0052244350716795,0.00524071747266,0.005245487831038,0.0052594406864672
140142,522,0.0052687205822022,0.0052471222149441,0.0052350517758716,0.0052289436880663,0.0052201842260983,0.0052199666218092,0.0052199361300446,0.0052134985158023,0.0052124984016346,0.0052067724310893,0.0052080277296313,0.005208938150872,0.0052141585713389,0.0052174282309267,0.0052162192526304,0.005217856210202,0.0052121133513358,0.0052116204936867,0.0052135191208487,0.0052190996674902,0.005218977381334,0.0052262733491277,0.0052117078916396,0.0051978052712445,0.0051992821716784,0.005206457013561,0.0052143131540245,0.0052021626826207,0.0052022019857795,0.0052087694299516
140441,250,0.0052471185514548,0.0052255607979256,0.0052146741007757,0.0052139937781622,0.0052168634974052,0.0052081652091231,0.0051996393248269,0.0051981807382811,0.0051906274334841,0.0051889366969734,0.0051840722801128,0.0051829195095726,0.0051839056876672,0.0051831238430451,0.0051831533902773,0.0051862376455237,0.0051857579919701,0.0051835293927587,0.0051875050532077,0.0051975382199825,0.0051998588926168,0.0052078775094626,0.0052057904087017,0.0052082465399536,0.0052161563233555,0.0052215103887462,0.0052355635916944,0.0052467942996577,0.0052417988060253,0.0052156587008359
140634,786,0.005191170004917,0.0051725850300482,0.005166177724564,0.005160895435788,0.005164578902098,0.0051622635771083,0.0051579010465219,0.0051688240338313,0.0051665439659103,0.0051756619987896,0.0051630169726582,0.0051654359755818,0.005162454893352,0.0051710887456851,0.0051701596980691,0.0051723623790847,0.0051627344559421,0.0051646287572051,0.0051610618973608,0.0051596768341587,0.0051633910239931,0.0051553474149928,0.0051515954594112,0.0051467942293514,0.0051384421210474,0.0051361273293058,0.0051446214985853,0.0051196743805552,0.0051339586676891,0.0051394208600343
