Ne1,Ne2,Ne3,rep,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24,bin25,bin26,bin27,bin28,bin29,bin30
44228,34667,26975,201,0.0053907450057764,0.0053089016936488,0.0052774998397579,0.0052609208626909,0.0052519927503741,0.0052419500396753,0.0052452124850549,0.0052388984654252,0.0052115004513739,0.0052153511461618,0.0052119057956007,0.0052342802809142,0.0052130102504135,0.0052289562250639,0.0052364016155172,0.0052087438409052,0.0052206772284636,0.0052159534396705,0.0052234130121117,0.0052187758633954,0.0052327173418125,0.00523903971465,0.0052079369741217,0.0052419998439679,0.0052524239208513,0.0052487180971671,0.0052333209965342,0.0052942882026984,0.0052564571191797,0.0052824737099875
4396,12514,41283,202,0.0058037949477453,0.0056271702196263,0.0055190883641066,0.0054730341079382,0.005419747098119,0.0053993611094646,0.005392507565567,0.0053460717477148,0.0053607211688974,0.0053594795724251,0.0053610570139456,0.0053351102770972,0.0053271870674982,0.0053212431501968,0.0053197198849679,0.0053104856055273,0.0053060998319985,0.0052953218358538,0.0052665315089417,0.0052830808752483,0.0052732249066088,0.0052485428781968,0.0052622956576074,0.00524600633242,0.005235039191685,0.0052259996498867,0.0052490171438871,0.0052033320527017,0.0051916313299234,0.005169592901397
41731,4870,5887,203,0.0063606971199316,0.0055397760962664,0.0054276453243786,0.0053343134391585,0.0052320100938044,0.0052721088794369,0.0053057682426916,0.0051429276018374,0.0051280580716249,0.0052311451739292,0.0051973799334542,0.0051739703618064,0.0051865947323405,0.0052655091192873,0.0052040549977095,0.0051533927573064,0.0051025480986352,0.0052329037865074,0.0052085621046049,0.0050935530253315,0.0050334050644249,0.0050637421998525,0.005096375290457,0.0050932050533357,0.0050776437298366,0.0050249087623473,0.0051153231406124,0.0049778418210205,0.0049138220263207,0.0048426518348221
31407,39355,48750,204,0.0053887211851394,0.0053102881564543,0.0052822734662017,0.0052815891042014,0.0052698569507325,0.0052542246055074,0.0052457774058235,0.0052416778657778,0.0052470484711409,0.0052418741274714,0.0052451355610153,0.0052575406395329,0.0052377263471213,0.005229972506212,0.005230263122172,0.0052173155520285,0.0052346979533387,0.0052408002037775,0.005229062325085,0.0052352179140202,0.0052501462820577,0.0052557183676212,0.0052494042246262,0.0052636399824262,0.0052680883815461,0.0052545749247776,0.0052322496200062,0.0052315025936348,0.0052461291846797,0.0052019078770692
49220,13812,21476,205,0.0056709724764699,0.0054408142434833,0.0053925894772697,0.0053490561127165,0.0053104807409546,0.0052983086409317,0.0052846166852029,0.0052775332853019,0.0053024401847105,0.0052582678834361,0.0052480257341581,0.0052318977662744,0.0052051357491946,0.0052385054681159,0.0052309166020189,0.0052055453299663,0.0051702501308163,0.0052293617291459,0.0052153734851642,0.0052184446236907,0.0051815241273076,0.0051839152389135,0.0052381527252488,0.0051976040589047,0.0052098606483809,0.0051877447835876,0.0051874005233785,0.0051207751858385,0.0051275150701333,0.0050489288551483
17465,14900,31590,206,0.0056443418140673,0.005476784355141,0.0054507147683207,0.0054246237032367,0.0054039391432785,0.005390597220401,0.0053806944489738,0.005378545497735,0.0053779414577928,0.0053616963063418,0.00534014646966,0.0053418620058957,0.0053617860476027,0.0053563265141076,0.0053496175585978,0.0053392408862482,0.005354974581901,0.0053691955386308,0.0053198532514907,0.0053436914317106,0.0053332413904182,0.0053090129787087,0.0053228235405053,0.0053534696418802,0.005412433318478,0.005393413912117,0.0053598698327464,0.0053840100758079,0.005274510949428,0.0052441370146429
21476,40772,31713,207,0.0054227510910163,0.0052885924033311,0.0052532390358477,0.0052486901819249,0.0052294606168774,0.0052251906514585,0.0052085906951776,0.0051939521645111,0.0051922611186643,0.0051936419300621,0.0051864179133413,0.0051935108119364,0.0051929317893888,0.0051899674896749,0.0051651334947672,0.0051595064006185,0.0052005893684699,0.0051547786073778,0.0051640498264622,0.0051594245884839,0.0051662423793323,0.0051213229112439,0.0051431825152595,0.0051641075468808,0.0051454186461326,0.0051423635146859,0.0051529023211536,0.005195307419384,0.0051350210621658,0.0050690086292453
26037,43010,46343,208,0.0053603615715743,0.0052835451804876,0.0052534851795691,0.0052524817072276,0.0052303676111681,0.005217349435062,0.0052163090910655,0.0052033268193438,0.0052046819454951,0.0051974664603954,0.0051937199339945,0.0051846574748295,0.0052034544606825,0.0051997561316948,0.0052026759922292,0.0051894952148207,0.0051669483876248,0.0051851565390371,0.0051835975126634,0.0051838351034829,0.0051865462421669,0.0052019145923677,0.0052040267414252,0.0051928184849502,0.0051567532222,0.0051853290974222,0.0051604941142798,0.0051412081458776,0.005159961363094,0.0052121683408514
47193,32685,44045,209,0.0053587803142689,0.005273341296044,0.0052443144631091,0.0052469177502323,0.0052227417778995,0.0052330226439556,0.0052148511970911,0.0052274573398273,0.0052204795582784,0.0052258752684649,0.0052299290980971,0.0052222808954527,0.0052166389709385,0.0052141776797026,0.0052081632455683,0.0052273228004078,0.0052147855942991,0.0052119742000598,0.0052361703496256,0.0052187204157952,0.0052099215139289,0.0052219750735868,0.0052106558865527,0.0052286141853028,0.0052213987881023,0.0052548478240038,0.0052254877736872,0.0052148005364226,0.0051939084082038,0.0051979931409124
41109,24778,30052,210,0.0053951339973215,0.0052558482223063,0.0052176894047315,0.0051973201394339,0.0051705981530051,0.0051698118376521,0.0052000594756593,0.0051722970962105,0.0051660873589341,0.0051483965759942,0.0051388469791283,0.0051564166067644,0.0051413517583431,0.0051575096612997,0.005162821844875,0.0051524121896816,0.0051449760261717,0.0051296536634533,0.0051442961740859,0.005177413533404,0.0051556409220502,0.0051312610816103,0.0051272057057647,0.0051214575057682,0.0051414442295562,0.0051506974926652,0.0051058053847016,0.0050987114587846,0.0050755234838987,0.0050860674826112
21228,5895,7028,211,0.0064677461630246,0.0059036602320329,0.0057175851308009,0.0056041580326167,0.0054931170987805,0.0054328347770885,0.005431612470352,0.005479757323062,0.0053199880196367,0.0052937594294142,0.0052812745745402,0.0053100851267452,0.0052183328363794,0.0053682790703944,0.0053347978825084,0.0053023042051198,0.0053667705914625,0.0054246975321154,0.0052716606226965,0.0052760653423434,0.0053141511591165,0.0053795175005901,0.0053169091050856,0.0054265645016375,0.0054095786165474,0.005440988348582,0.00540500616994,0.0055402717147505,0.0053725550555787,0.0054861613135282
45334,21297,44171,212,0.0054402744796718,0.0053092477969324,0.0052836929099174,0.0052546250161838,0.0052608960729744,0.0052440027166328,0.0052310372114433,0.0052445380471149,0.0052480444945534,0.0052446117084019,0.0052476723239503,0.0052433987316961,0.0052471044418078,0.0052292200713767,0.0052265613725123,0.0052364654433214,0.0052337024995028,0.0052195740572057,0.0052108269325081,0.0052281722773898,0.0052257689616822,0.0052077886612364,0.0052000535198483,0.0052065958135102,0.0052047946720546,0.00520086916033,0.0051951699486603,0.0052156752172707,0.005201682259875,0.0052223749364446
13151,4019,1134,213,0.0082592704014585,0.0060795034773074,0.0054124880093052,0.0054026980445905,0.0056087657925856,0.0053969116808406,0.0051385629954464,0.0052317219141237,0.0051714973906832,0.0050945447302433,0.005380861049071,0.0052052832129701,0.0053664198016823,0.0053257807963587,0.0054054214030258,0.0054171067879068,0.0053560827439505,0.0054136516557599,0.0052135410207038,0.0051642788608021,0.0050159107182225,0.0050566562085221,0.0053567818379246,0.0047554218159602,0.0054537238198097,0.0049688572547264,0.0051484163641106,0.0048248300539483,0.0045855743220698,0.0043217702722933
35969,5262,13455,214,0.0062641104983507,0.0058031591000593,0.0056384940362688,0.0055497468347124,0.00552710447031,0.0055081269365236,0.0054706993978822,0.0054437317610877,0.005440502421022,0.0054196161002693,0.0054080015996575,0.0054193569089951,0.0054282408452579,0.0053955419946401,0.0053913311935484,0.0054012026232083,0.005384278686338,0.0054022373669761,0.0053472608461533,0.0053961368989167,0.0054009202124177,0.0054388320226303,0.0054220124715419,0.0054746576251131,0.005487591592201,0.0054635731497583,0.0054140276673595,0.0054282133187903,0.0053363510461569,0.0054363773711021
23478,40470,2543,215,0.0065371097153702,0.0054809515172418,0.0051370146303678,0.0052103080591004,0.0053548197453039,0.0052988176394676,0.0052586256186308,0.0052394199886005,0.0050900388422884,0.0053435210010853,0.005224971768727,0.0052226680056826,0.0052165924226626,0.0051457156355828,0.005123938385454,0.0053541284151553,0.005151618070313,0.00522395974686,0.0051910947406495,0.0053236595478394,0.0052594930679642,0.0052318805880167,0.0052191357515381,0.0054092709373439,0.005151061442005,0.0051983742647027,0.0054704420777704,0.0051954792332009,0.0053373598613685,0.0053958814124665
26167,13720,41063,216,0.0055740200276191,0.0054106823967164,0.0053769107430061,0.0053415649661918,0.0053254142348864,0.0053033046667593,0.0052994410934634,0.0052838166117363,0.0052671484302002,0.0052861390795615,0.0052631752508724,0.0052758495840172,0.0052964002646795,0.0052966092406842,0.0052944697160631,0.0052726782463408,0.0052814080513643,0.0052943852466269,0.0052607321635391,0.0052725974782117,0.0052760102545803,0.0052576140795295,0.0052323656637045,0.0052343392452596,0.00523797320248,0.0052242646096159,0.0052460903965227,0.0052254461166177,0.0052252792901837,0.0051475825383488
29641,48494,3504,217,0.006009539732619,0.0054078380700349,0.0052544704323621,0.0051162579267571,0.0051864529145355,0.0050700999180562,0.0050706724353141,0.0051404580432397,0.0051569801305055,0.0050808809302812,0.0051563736985745,0.0051348179572171,0.0052918584446234,0.0051014199949359,0.0052531969969689,0.0052393444988703,0.0052303868562615,0.00511684639384,0.0051358469477369,0.005278305292446,0.0051450799268459,0.0051472104588877,0.0052628698752556,0.0053866649654933,0.0052834323409069,0.0054302331346659,0.0050825319768308,0.0052134116916539,0.0052366485132112,0.0049555652969744
22062,39293,21705,218,0.0054442387016183,0.0052853187367954,0.0052623897488376,0.0052554232121159,0.0052411958818695,0.005184010068508,0.00519526012498,0.0052004291930848,0.0051990464842823,0.0051927068461602,0.0051862446457054,0.0052213129046499,0.0052136188087059,0.0052148165712545,0.0052188177090161,0.0051775857383258,0.0051930590645316,0.0051761983880906,0.0052072786230908,0.0052077102579948,0.0051898855763998,0.0051916893066512,0.0052091440621137,0.0051943041925349,0.0051831313631235,0.0051696321691378,0.0052130868654712,0.0051750551298449,0.0052226334466979,0.0052307139849147
13110,1231,30616,219,0.0083699622971753,0.0070625927156107,0.0063929333898626,0.0060502815376508,0.0058132785437017,0.0056999174881393,0.0055980909890037,0.0055589566435923,0.0054798434616092,0.0054707346955662,0.0055160193975798,0.0055080688967486,0.0054605625696096,0.0053974783147838,0.0053956595339573,0.0054068888296791,0.0054451707476386,0.0053945611119013,0.005328444545112,0.0053228848594706,0.0052730170218468,0.0052794222219646,0.0052762348792466,0.0053024031689034,0.0052740203766191,0.0052688417726037,0.0052598795170634,0.0052052542584919,0.0051570049409595,0.0050726770350558
45078,31085,32142,220,0.0055868584123493,0.005444277687079,0.0053646701789817,0.0053648090597961,0.0053363980857962,0.0053127227534545,0.0053260065745373,0.0053370414704491,0.0053428793012379,0.0053376760610761,0.0053329271345622,0.0053339081296661,0.0052957689701343,0.0053099294055567,0.005305806785535,0.0053378888547455,0.0053432719203398,0.0053364807049895,0.0053168314879019,0.0053103104540284,0.0052893071886067,0.0052717991728294,0.0053051672429579,0.0052852771291393,0.0052963266399061,0.0053151658023451,0.0053208232945673,0.0052973998608008,0.0053159843546754,0.0053224909302885
40582,22344,15394,221,0.0055781903460768,0.0052944984632123,0.0052331463794453,0.0052015959616716,0.0052751092166846,0.0052691988251626,0.0052443921380877,0.005199311513486,0.0051628157733761,0.0052282855081223,0.0052354973584272,0.0051884132078517,0.0052098617484743,0.0051921545679313,0.0051947978756207,0.0051977583725137,0.0052327161871579,0.0051970243633284,0.0052222858275971,0.0052157437233879,0.0052392818824122,0.0052175042533425,0.0052019228230709,0.0052749163454796,0.0052883139252325,0.0052508005416997,0.0052569327822801,0.0052631213458661,0.0052991733609992,0.0053134358404694
37065,43743,28422,222,0.0054234736199048,0.0052796122133196,0.0052419682017572,0.0052533958020502,0.0052416820784554,0.0052519198628104,0.0052148244793487,0.0052128520479719,0.0052462530906108,0.0051993670143228,0.0051992830983705,0.0052233349286334,0.0052216711816218,0.0052211466039405,0.0052018323580572,0.0051852097129969,0.0052087758049575,0.0052093190763382,0.0052171592632236,0.0052012018078008,0.0051921190871236,0.0051835284412582,0.0051706788268098,0.0052060235096791,0.0051999315858785,0.0051563130430971,0.0051892444658241,0.0051647887924565,0.0051877555594552,0.0051312182835684
47544,25784,15011,223,0.0055049781069942,0.0053116870744261,0.0052416182562134,0.0052111066850102,0.0051659085116326,0.005209085220106,0.0052243163862758,0.0051879017307511,0.0051718939704372,0.0051853429304311,0.005222811195467,0.005203639298841,0.0052375137790955,0.0052480594044812,0.0052116607968003,0.0051887622562652,0.0051668589758566,0.005217794384432,0.005185793287773,0.005161964424822,0.0051721869795135,0.005151175715114,0.005176348422493,0.0051886635250666,0.0051826670935404,0.0051238835234778,0.0051190533580042,0.0051693034210034,0.0052139467059888,0.005268583039145
6471,14659,44742,224,0.0055803964374513,0.0054173341212586,0.0053635720576224,0.0053338968930735,0.0052968393506896,0.0052918864016922,0.005275381455081,0.0052533711790065,0.0052482504434191,0.0052367033564375,0.0052257151214141,0.0052168247951816,0.0052159600707591,0.0052139653665386,0.00522585894558,0.0052115545338978,0.0052123821233254,0.0052271487710937,0.0052286520882323,0.0052221522757185,0.0052201824434512,0.0052343906433367,0.0052363784226087,0.0052573869750087,0.0052344744081475,0.0052377997979828,0.0052447147278743,0.0052279369103196,0.0052029399481058,0.0051673501486472
7979,46174,22681,225,0.0055871448235644,0.0054108862694305,0.0053539150865208,0.0053302104993288,0.005326696443623,0.00534162514218,0.0053311370537799,0.005297314267952,0.0053011880124684,0.0052973265892161,0.0052950256588116,0.0052743191681288,0.0052776667131407,0.0052578652682126,0.0052602541309636,0.0052545629891156,0.0052487595947975,0.005243599798046,0.0053065574358076,0.0052575461358159,0.0052677773438235,0.0052683015882713,0.0052790221277069,0.0052918358896966,0.0052669385101781,0.0052702656904164,0.0051881023580014,0.0052199525071933,0.0052614313910568,0.0052286414675108
9924,6599,32534,226,0.0058872259876087,0.005638085555124,0.0055301097104205,0.0054675323287521,0.0053886100452835,0.0053759998158816,0.0053375869878969,0.0053401732646505,0.0053143856067293,0.0053160512149941,0.0053041172008365,0.0053124537221172,0.0052973937145469,0.0052804687532746,0.0052856136935487,0.00529150348652,0.0052985372433921,0.0052782337784899,0.0052624183845607,0.0052700321117137,0.0053039543106947,0.0053001779862626,0.0052726427215215,0.0052668577293545,0.0052910332891953,0.0052933083919433,0.0052684507218337,0.0052382177947403,0.0053148817778331,0.0053092135564005
17344,7539,10971,227,0.0058572937948901,0.0054634375006843,0.0053445857092115,0.0053005424585787,0.0052692187739533,0.0052702981081859,0.0052040157477491,0.0052320829607767,0.0052434385723135,0.0052172763216272,0.0051671479583364,0.0051148201834595,0.0051340728369966,0.0051488052381391,0.0051287811730572,0.0052018107887335,0.0051708795988509,0.0052477993385113,0.0052248680652819,0.0051537012658861,0.0051189248352097,0.0051536951690532,0.0051573088593493,0.0052554920956413,0.0052043821055598,0.005166019975773,0.0050564702785426,0.0052038217905394,0.0050638259623073,0.0051302586636297
34557,11726,36152,228,0.0055639126528574,0.0053827194787658,0.0052863378841772,0.0052616980012707,0.0052203351880381,0.0051950041590991,0.0052004291041289,0.005168214842204,0.0051865572503413,0.0052058835027064,0.0052204847063346,0.0051958059325252,0.0051946780553284,0.0051917148579786,0.0051788514049482,0.0051908947892159,0.0051790981588707,0.0051661833073432,0.0051683180154704,0.0051840683007884,0.0051836731268842,0.0051960029962862,0.0051702557707678,0.0051517269087294,0.0051507090170285,0.0051176054162693,0.0051310256391638,0.0051542593658683,0.0051235265588535,0.0051275104754134
12765,39891,32125,229,0.0054968673152597,0.0053815351951363,0.0053278467532888,0.0053134342588442,0.005299749925921,0.0052988296386456,0.005295540522485,0.0052840528830046,0.0052918011816079,0.0052345505872531,0.005239772392165,0.0052442190129117,0.0052521053521954,0.0052600771628324,0.0052478580297116,0.00522689739425,0.0052102405721046,0.0051925838584151,0.0051973911836505,0.0052317718797824,0.005258096031658,0.0052534265129779,0.0052613011167653,0.0052603294536986,0.0052198037415028,0.0052134120353451,0.0052163699765662,0.0051964578188382,0.0051601484196691,0.0051621331474314
21972,18277,21284,230,0.0055821183468729,0.0053845130261192,0.005340264902998,0.0053276096918307,0.0052846838095016,0.0053048442041943,0.0052967031396529,0.0052623723034431,0.0052510172253504,0.0052213829089803,0.0052189685674228,0.0052580825330303,0.0052286537445455,0.0052402359110133,0.0052439613334683,0.005293575870785,0.0052553620708555,0.00525616648082,0.0052394762534337,0.0052455628876653,0.0052328265794564,0.005250319100801,0.0052504521431098,0.0052371977414384,0.005248692262035,0.0052597133645289,0.0052883599276712,0.0052834359191298,0.0053439187219173,0.0054185338279082
38826,5241,34571,231,0.0058704956729745,0.0055793282338795,0.0054107694973155,0.0053562213874154,0.0053016035523938,0.005277916067994,0.0052536873143737,0.0052209662756373,0.0052459108200708,0.0052508318637855,0.0052337959973044,0.005246461380863,0.0052197578254023,0.0052145044067215,0.0052401678935397,0.005250359486822,0.0052456912791405,0.0052428681049375,0.005251617261059,0.0052448084142751,0.0052524362003017,0.0052384499074304,0.0052221463515283,0.0052370295293651,0.005270496859592,0.0052290929523648,0.0052203401967424,0.0052316637169142,0.0052463404340686,0.0053034170517969
34373,26718,26453,232,0.0055743933856127,0.0054009101714348,0.0053231614186306,0.0052893186365984,0.0052823895920139,0.0052998692331303,0.0053126091187309,0.0053070680003618,0.0052949743146221,0.0052823194728251,0.0052630134614373,0.0052568225071349,0.0052281827533811,0.0052277699102629,0.0052523512902404,0.0052786107276908,0.0052584306100555,0.0052758897479962,0.0052686645044546,0.0052923444990642,0.0052957431024246,0.0053282635143965,0.005326038116734,0.0053493026938344,0.0053662751514013,0.005380585670518,0.0054040153315999,0.0053404922472489,0.0051841893988178,0.0051766539789121
21604,1010,22628,233,0.0083642749290839,0.0070650763930889,0.0063922414471522,0.0060672372154107,0.0058362015071433,0.0056894764005509,0.0056151117461085,0.0055349924849685,0.0054566857706547,0.0054262494720571,0.0053713300027319,0.005398791049906,0.005362873085195,0.0053765988885579,0.0053553110624884,0.0053014129089304,0.0052386878550587,0.0052730948087866,0.0052698576008406,0.0052606679659172,0.0052638476142552,0.0053599065207837,0.0053918184687485,0.0053020939006943,0.0052195112858943,0.0052632873776791,0.0052657586391385,0.0053627517139638,0.0052761320698401,0.0051179607669547
13182,8188,39009,234,0.0058215583790031,0.0055777814397629,0.0054616230667587,0.0054345066372338,0.0054381172314198,0.005401413046379,0.0054065627320117,0.0053958280391721,0.0053854063790086,0.0053656362159901,0.0053679670429558,0.0053541177106156,0.0053473335957717,0.0053268510145945,0.0053354889607352,0.0053232837467514,0.0053157291642476,0.0053156089573761,0.0053036555429703,0.0052792263526877,0.0052583582832031,0.0052471650322172,0.0052343730330815,0.005232689791443,0.0052310048411451,0.0051920908356069,0.005169077712308,0.005097076511199,0.0050339082479879,0.0049573197649598
40768,41449,30651,235,0.0054521397086658,0.0053281156571482,0.0052790727091583,0.0052945493085881,0.005262063309602,0.0052562798997206,0.0052514398287913,0.0052607307942115,0.0052405183810734,0.0052509373891924,0.0052516973736864,0.0052442333573606,0.0052511099039315,0.0052433989798899,0.0052625791994385,0.0052672748516482,0.0052423011153047,0.0052299597899037,0.005259199950598,0.0052492036923522,0.0052817059943846,0.0052595340854407,0.0052820772011365,0.005279446393521,0.0052688291174278,0.0053416380511381,0.005326072901154,0.0053681246430424,0.0053399900810106,0.0054789111342231
520,30144,7845,236,0.0075110148765664,0.0069280737402564,0.00666487527455,0.0066055276395927,0.006355495645509,0.0061915113198909,0.0061157234964591,0.0060099864973551,0.0059005442584591,0.0058264362908656,0.0057067256498983,0.0056129114252791,0.0055629266130446,0.0054849523809542,0.0053786673699788,0.0054463873749271,0.0054123543310073,0.0054009446165238,0.0053553642981408,0.0053570821431466,0.0053443075178895,0.0054016504909911,0.0053675325477745,0.0053562260299965,0.0053585452516746,0.0052238063611438,0.0050795638980086,0.0050826409567086,0.0050825989227984,0.0049128117038491
21848,14635,20511,237,0.0056413817314002,0.0054574518831775,0.0053405779980299,0.00534398943248,0.0052675140543899,0.0052618702571065,0.0052567201566368,0.0052437465053294,0.0052357503783877,0.0052597326228616,0.0052541615830742,0.0052300253421682,0.005203955343145,0.0052337968324906,0.0052502403416347,0.0052705232572479,0.0052768190128876,0.0052052551581958,0.0051915975331323,0.0052104917864442,0.0052330323272622,0.00516976272686,0.0051686220220974,0.0051132317784573,0.0051503867608161,0.0051251014290335,0.0051766016599613,0.005147326019304,0.0051383445378974,0.0051911994097984
42340,15647,34596,238,0.005581396769449,0.0054147713241315,0.0053459268424925,0.0053355719555978,0.0053015922428355,0.0053000530765877,0.0052877381273219,0.0052546307949855,0.0052648120517182,0.0052615431788221,0.005263979181411,0.0052870541055532,0.0052999945910369,0.0053292390707845,0.0053057524558123,0.0052945859766085,0.0052881620277209,0.0052893964602483,0.0052800217123295,0.0052978715549266,0.0052726247827446,0.0052684390397396,0.0052516556979027,0.0052348397922379,0.0052498581760692,0.0052138316678041,0.0052558161203523,0.0052578825233852,0.0052600108577772,0.0052095279248707
33903,32455,10044,239,0.0054948766711705,0.0052088524795406,0.0051753312124938,0.0051860409592132,0.0051587430209104,0.0051800472313966,0.0051251468176195,0.0051438803857157,0.0051388691605254,0.0051709869496692,0.0052070655401871,0.0051569781774293,0.0052360639529756,0.0052052476224978,0.0052219367129828,0.005122173346952,0.0051757121962507,0.005155598109513,0.0051589778000715,0.0051300909268521,0.0051239087294564,0.0051162259085297,0.0051954125803051,0.0050786034683828,0.0050726784006129,0.0050463882272299,0.0050884228670934,0.0050910537364439,0.0050190841212022,0.0050148457115257
44378,41968,8315,240,0.0057471396895638,0.0054756082537538,0.0053766660267462,0.0053042719227262,0.0052559951172151,0.0052271782658529,0.0052931017332316,0.0052814561255314,0.0052863255685036,0.0052523217001561,0.0052903974534641,0.0052608794226625,0.0052539362940411,0.005162093892667,0.0052223439457753,0.0052519159686673,0.005197332930335,0.005229075912987,0.0052048548197681,0.0052647613046202,0.0053244413025616,0.0053419270888139,0.0052716939030571,0.0053335268680825,0.0053514564459382,0.0052829036948956,0.0053789407480964,0.0054371536176273,0.0054062519008874,0.005408904403603
4629,8181,3513,241,0.0069048199287703,0.0059088176744833,0.0057465625294964,0.0055454735897171,0.005513872947716,0.0056194700512032,0.005552788772171,0.0054988106487506,0.0054971034577255,0.0055516655261807,0.0055714592544725,0.0056392360903113,0.0055830977212879,0.0055180167211677,0.0054405440222787,0.0055891031760769,0.0054453114297478,0.0055579794654151,0.0056707901428131,0.0055387128148178,0.0054305067995727,0.0054625823395151,0.0055700025395302,0.005269214543289,0.0053793292634633,0.0054244834638952,0.005331825322639,0.0051779074960446,0.0050084473356976,0.0051456581194061
21848,48807,5779,242,0.0060473297698675,0.0054817202801357,0.0053837882802666,0.005355876819061,0.0052859874492656,0.005309208560018,0.0052354761549754,0.0052100435461823,0.0051830405924252,0.0052424587426637,0.0052362045473841,0.0052941549682036,0.0053507131621588,0.0052785330097433,0.0052921214146003,0.0054113428684754,0.0053456126813186,0.0052482389331161,0.0053104333620209,0.0053407170783135,0.0052839914332767,0.0053185999265375,0.0053231700150504,0.0052446211489512,0.0052683269236536,0.0052283310404259,0.0053393976762705,0.0053708937295359,0.0052888089132911,0.0054310005919966
12414,22595,767,243,0.0084828937341602,0.0061093272896177,0.0052601288595846,0.0055561446915448,0.0050963650831592,0.0053660715408592,0.0051270283274875,0.005565683792534,0.0058157614443608,0.0055605316299102,0.0056550328619809,0.0052046048469534,0.0054767491729492,0.0054063977944378,0.0055682034432125,0.0053140205821805,0.0057172784780134,0.0057577948000459,0.0051237487073185,0.0053840517646116,0.0051754216960388,0.0056800648980656,0.0052808029251314,0.0054329623881826,0.0049846454088095,0.0054032508071849,0.0051733510746166,0.005395750794711,0.005578064624776,0.0048789011016406
34589,37751,44251,244,0.0053757285905463,0.0052969862787328,0.005258476826312,0.0052343637083687,0.0052322866864689,0.0052060574994522,0.0052190844884114,0.0052073520399542,0.00519842841035,0.0052076552737571,0.0051995253713155,0.0052025379796597,0.0051941421792681,0.0051914415108963,0.0051890006429026,0.0051705576751886,0.0051850200902575,0.0051826264914083,0.005180982987719,0.0052123059010469,0.0052098607272938,0.0052227800213397,0.0052121169112305,0.0052307760140098,0.0052148367997959,0.0051908658571264,0.0051745160446476,0.0051501689706026,0.0051502658717804,0.0051264970275801
30400,6176,30759,245,0.0056746841277796,0.0053776605420885,0.0052694505641844,0.0052298021487359,0.0051592485207465,0.0051713348994349,0.005145718258186,0.0051595309076354,0.0051430051887145,0.0051528173525375,0.0051440958473217,0.0051554002916518,0.0051463644491005,0.0051473649391173,0.0051470200023586,0.0051430049674576,0.005131089192502,0.0051295548559519,0.0051298197548097,0.0051489184611394,0.0051167391131641,0.0050927693325206,0.0050782687104183,0.0050789849070996,0.0050771439738846,0.0050737630761943,0.0050442193461566,0.0050350439070911,0.0050271039384144,0.0050442698173885
8747,9490,9155,246,0.0061239373946065,0.0056129438410884,0.0055402070755637,0.0055155981259591,0.0053992883096948,0.0053967769192797,0.0053672006236575,0.0053857224204888,0.0052415401651771,0.0054043351659602,0.005313664677262,0.0052531506202622,0.0053519900257534,0.0053166965774028,0.0052719011562132,0.0052941677129345,0.0053295940089619,0.0053755304809318,0.005315259605626,0.0052768882772533,0.0052572521133981,0.0052267770759109,0.0052680284275796,0.0052211445514813,0.0052743848765071,0.0052621862331393,0.0051213234580372,0.0051944800984679,0.0050934163259463,0.0051178935323656
37997,38687,2015,247,0.0072902414637102,0.0058471311814108,0.0053685799998835,0.0053230370884442,0.0054484435125974,0.0054263159101213,0.0052501408743738,0.0053219074520766,0.0053265979945326,0.0056110668127346,0.0053300401124597,0.0054254437781667,0.005516424553474,0.0055099591196026,0.0053859660967115,0.0051104814750088,0.0052027868308875,0.0054447856437789,0.0054204150235151,0.0053521762766989,0.0054977087950434,0.0053602267990735,0.0054559931702083,0.0053957109428175,0.0053478646541887,0.0052152196143088,0.0051973411081239,0.0052282747543133,0.0052546548021887,0.0055205164420086
33541,13576,3452,248,0.0064362597579384,0.0054486016795339,0.0054763670835454,0.0053456225377248,0.0052550215324726,0.0052037691793638,0.0051313556065876,0.0050970905429232,0.0051610371989482,0.0052770839697853,0.0051468351941537,0.0051503714648891,0.0051785535621259,0.0052136906222175,0.0051338688920307,0.0050842972848407,0.00504390412046,0.0051452655764192,0.0051425297223784,0.0052527250204798,0.0051447189761814,0.005016489368153,0.0051139942743679,0.0051982763213416,0.0053021182812459,0.0051686020679077,0.0053537604343992,0.0048794518823864,0.0047154446743178,0.0048722164950924
47565,8060,47540,249,0.0058674150126053,0.0056064954344457,0.0054601065829337,0.0054018554892535,0.0053462064305081,0.0053136097220795,0.0053120097071876,0.0052933227992437,0.0052749290314955,0.0052831143092487,0.0052774445289396,0.005248844753325,0.0052225384097813,0.0052211440875776,0.0052269059575271,0.00523708190156,0.0052452670563827,0.0052412025411932,0.005238298358282,0.0051980892459361,0.0052069195132713,0.0051932404024931,0.0052178735688553,0.0052221495382947,0.0052392044323477,0.0052400913933069,0.0052214122301109,0.0052212475481762,0.0052221686843035,0.0052024023982408
